symbol,date_time,open,high,low,close,volume
HMY,17:28,4.1,4.1,4.1,4.1,300
RSLS,17:28,3.92,3.92,3.92,3.92,1
ELYS,17:28,4.35,4.35,4.35,4.35,7
RLX,17:28,4.38,4.38,4.38,4.38,15500
BBIG,17:28,3.27,3.27,3.27,3.27,30
WISH,17:28,9.95,9.95,9.94,9.95,1717
AEI,17:28,2.23,2.24,2.23,2.24,2048
RIDE,17:28,6.6,6.6,6.6,6.6,3232
IVAN,17:28,9.8,9.8,9.8,9.8,577
STSA,17:28,5.9,5.9,5.9,5.9,1
XYF,17:28,8.42,8.42,8.42,8.42,1
PBR,17:28,11.09,11.09,11.09,11.09,2
RCON,17:28,3.3,3.3,3.3,3.3,17
VERU,17:28,7.05,7.05,7.05,7.05,236
TEVA,17:28,10.0,10.05,10.0,10.05,1000
SVAC,17:28,9.7499,9.7499,9.7499,9.7499,1000
BTBT,17:29,7.94,7.96,7.93,7.96,1109
IVR,17:29,3.44,3.44,3.44,3.44,30
OXLC,17:29,7.11,7.11,7.11,7.11,21
OCGN,17:29,7.08,7.08,7.07,7.07,600
ACOR,17:29,3.85,3.85,3.83,3.83,1350
SOLO,17:29,3.6701,3.68,3.66,3.66,2008
VKTX,17:29,5.75,5.75,5.75,5.75,1
TRIT,17:29,5.65,5.65,5.65,5.65,12
BB,17:29,10.79,10.8,10.79,10.795,433
TWO,17:29,6.4,6.4,6.4,6.4,20
SOS,17:29,2.79,2.79,2.78,2.78,680
GGPI,17:29,9.9,9.9,9.9,9.9,3000
GOVX,17:29,5.06,5.06,5.01,5.01,2000
BRN,17:29,2.3,2.3,2.3,2.3,57
LXU,17:29,7.87,7.87,7.87,7.87,2000
IO,17:29,1.42,1.42,1.42,1.42,1
ATOS,17:29,3.96,3.96,3.94,3.96,4868
ALZN,17:29,5.18,5.18,5.18,5.18,1007
GOED,17:29,3.07,3.07,3.07,3.07,100
TYHT,17:29,4.19,4.19,4.19,4.19,100
SUNW,17:29,8.75,8.76,8.75,8.76,157
NOK,17:29,5.84,5.84,5.83,5.84,777
XXII,17:29,3.22,3.22,3.22,3.22,10
GE,17:29,13.175,13.19,13.16,13.19,23
FCEL,17:29,6.53,6.53,6.51,6.51,14
GNW,17:29,3.32,3.32,3.32,3.32,1
CX,17:29,8.4,8.4,8.4,8.4,2
NRZ,17:29,9.54,9.54,9.54,9.54,2
MESA,17:29,9.2504,9.2504,9.2504,9.2504,250
GPRO,17:29,10.27,10.29,10.13,10.29,21
NRXP,17:29,16.4,16.42,16.4,16.42,929
FUSN,17:29,9.25,9.25,9.25,9.25,50
ATIP,17:29,3.95,3.95,3.95,3.95,44
MITT,17:29,10.8,10.8,10.8,10.8,2
IMV,17:29,1.75,1.75,1.75,1.75,5
HEXO,17:29,4.27,4.27,4.27,4.27,9
IEA,17:29,10.78,10.78,10.77,10.77,300
ORPH,17:29,4.9,4.9,4.9,4.9,20
COE,17:29,3.29,3.29,3.29,3.29,950
ZNGA,17:29,10.2301,10.2301,10.2301,10.2301,200
NCTY,17:29,11.7,11.7,11.6,11.7,149
HITI,17:29,6.3,6.3,6.3,6.3,9
DPW,17:29,2.45,2.45,2.45,2.45,379
NNDM,17:29,6.5,6.5,6.5,6.5,2
GOTU,17:29,3.5,3.52,3.5,3.51,2700
VLDR,17:29,8.25,8.25,8.25,8.25,100
WPG,17:29,1.78,1.78,1.78,1.78,1
UWMC,17:29,7.61,7.63,7.61,7.63,9
BIOC,17:29,4.18,4.18,4.18,4.18,25
AYRO,17:29,4.4601,4.4601,4.46,4.46,5702
SGMO,17:29,9.9,9.9,9.9,9.9,700
OSAT,17:29,7.03,7.03,7.03,7.03,100
EDU,17:29,2.34,2.35,2.34,2.345,1921
AMPG,17:29,4.26,4.26,4.26,4.26,20
EYEG,17:29,3.2,3.2,3.2,3.2,5
KOPN,17:29,6.86,6.86,6.86,6.86,18
HL,17:29,6.55,6.55,6.55,6.55,1
SRAX,17:29,4.07,4.07,4.07,4.07,100
UAVS,17:29,4.06,4.08,4.06,4.08,7
CLOV,17:29,8.3,8.3,8.3,8.3,203
WDH,17:29,4.9,4.9,4.9,4.9,2000
ANY,17:29,3.08,3.08,3.08,3.08,7
OPK,17:29,3.88,3.88,3.88,3.88,1029
PLG,17:29,3.16,3.16,3.16,3.16,20
CARV,17:29,14.74,14.74,14.74,14.74,1
AGEN,17:29,5.1,5.25,5.08,5.25,5
SIRI,17:29,6.53,6.53,6.53,6.53,1
IAG,17:29,2.64,2.64,2.64,2.64,1
KGC,17:29,6.26,6.26,6.26,6.26,40
NLY,17:29,8.41,8.41,8.41,8.41,3012
SYTA,17:29,7.0,7.0,7.0,7.0,7
RLX,17:29,4.38,4.38,4.38,4.38,729
BBIG,17:29,3.27,3.27,3.27,3.27,1040
WISH,17:29,9.95,9.95,9.935,9.935,130
AEI,17:29,2.23,2.24,2.23,2.23,1549
RIDE,17:29,6.61,6.61,6.61,6.61,200
NCMI,17:29,3.57,3.57,3.57,3.57,2
HGLB,17:29,9.5,9.5,9.5,9.5,200
ARDX,17:29,1.68,1.68,1.68,1.68,2380
OGI,17:29,2.67,2.67,2.67,2.67,400
DTST,17:29,3.98,3.98,3.98,3.98,14
RAIL,17:29,5.61,5.61,5.61,5.61,100
JZXN,17:29,4.385,4.385,4.385,4.385,1
BTBT,17:30,7.96,7.96,7.96,7.96,312
IVR,17:30,3.44,3.44,3.44,3.44,704
OCGN,17:30,7.07,7.07,7.07,7.07,5000
LIZI,17:30,4.79,4.79,4.79,4.79,118
SWN,17:30,5.1,5.1,5.1,5.1,10
UPC,17:30,2.5,2.5,2.5,2.5,1
SOLO,17:30,3.67,3.68,3.67,3.67,1305
MTP,17:30,1.96,1.96,1.96,1.96,10
CODX,17:30,9.8,9.8,9.8,9.8,12
MRO,17:30,11.77,11.77,11.77,11.77,464
TAST,17:30,5.05,5.05,5.05,5.05,1
BB,17:30,10.8,10.8,10.8,10.8,10
TWO,17:30,6.4,6.4,6.4,6.4,1
SOS,17:30,2.79,2.79,2.78,2.78,102
IPA,17:30,7.36,7.36,7.36,7.36,414
TFFP,17:30,10.11,10.11,10.11,10.11,2
BRN,17:30,2.3,2.3,2.3,2.3,13
ATOS,17:30,3.95,3.95,3.94,3.94,2500
ALZN,17:30,5.32,5.35,5.3,5.35,2366
TYHT,17:30,4.25,4.25,4.25,4.25,1
SCYX,17:30,7.42,7.42,7.42,7.42,2
SUNW,17:30,8.76,8.76,8.76,8.76,3000
NOK,17:30,5.84,5.84,5.82,5.84,14
RIGL,17:30,4.25,4.25,4.25,4.25,1
GE,17:30,13.19,13.19,13.1601,13.175,237
XL,17:30,6.95,6.95,6.95,6.95,201
FCEL,17:30,6.51,6.53,6.51,6.53,504
HUT,17:30,4.5,4.5,4.5,4.5,300
BTCM,17:30,5.1,5.1,5.1,5.1,100
NRZ,17:30,9.54,9.54,9.54,9.54,2
RWT,17:30,11.85,11.85,11.85,11.85,10
BNGO,17:30,6.15,6.16,6.15,6.16,900
AMTX,17:30,9.14,9.14,9.14,9.14,22
AGFY,17:30,19.3,19.3,19.3,19.3,52
FUSN,17:30,9.19,9.19,9.19,9.19,319
BCTX,17:30,4.93,4.93,4.93,4.93,20
IEA,17:30,10.71,10.71,10.71,10.71,200
ZNGA,17:30,10.2302,10.25,10.2302,10.25,82
NCTY,17:30,11.7,11.7,11.7,11.7,1
HITI,17:30,6.36,6.36,6.36,6.36,233
GOTU,17:30,3.51,3.51,3.51,3.51,100
CREG,17:30,7.51,7.51,7.51,7.51,2
DHY,17:30,2.47,2.47,2.47,2.47,1
UWMC,17:30,7.62,7.62,7.62,7.62,5000
GEVO,17:30,6.24,6.24,6.24,6.24,2
BTG,17:30,4.07,4.07,4.07,4.07,10
EDU,17:30,2.35,2.35,2.34,2.35,1006
BCOV,17:30,11.72,11.72,11.72,11.72,500
EYEG,17:30,3.21,3.21,3.2,3.2,3000
RMED,17:30,3.3499,3.35,3.3499,3.35,301
CPSH,17:30,6.36,6.36,6.36,6.36,1
CLOV,17:30,8.3,8.3,8.3,8.3,270
ANY,17:30,3.03,3.03,3.02,3.02,1152
OPK,17:30,3.88,3.88,3.88,3.88,1
PSFE,17:30,10.66,10.66,10.66,10.66,10
YQ,17:30,1.21,1.21,1.21,1.21,100
ONDS,17:30,8.25,8.25,8.25,8.25,1
AUPH,17:30,14.13,14.13,14.105,14.105,2
AGEN,17:30,5.24,5.25,5.08,5.25,131
SIRI,17:30,6.53,6.53,6.53,6.53,517
ZME,17:30,5.89,5.89,5.89,5.89,1
GEO,17:30,6.87,6.87,6.87,6.87,50
JAKK,17:30,13.17,13.17,13.17,13.17,25
BITF,17:30,3.99,3.99,3.99,3.99,2
NLY,17:30,8.405,8.41,8.405,8.41,1103
KZR,17:30,5.2,5.2,5.2,5.2,1
RIG,17:30,3.66,3.66,3.66,3.66,50
AEMD,17:30,5.26,5.26,5.26,5.26,1
DOYU,17:30,4.19,4.19,4.19,4.19,452
LDI,17:30,10.885,10.885,10.885,10.885,1
IPOF,17:30,9.93,9.93,9.93,9.93,40
RSLS,17:30,3.91,3.91,3.91,3.91,8
ELYS,17:30,4.32,4.32,4.32,4.32,35
RLX,17:30,4.36,4.38,4.36,4.38,5254
BBIG,17:30,3.27,3.27,3.27,3.27,20
PSEC,17:30,8.19,8.19,8.17,8.17,3
WISH,17:30,9.95,9.95,9.92,9.92,300
RIDE,17:30,6.61,6.61,6.6,6.6,689
AEI,17:30,2.23,2.24,2.23,2.24,1356
EYES,17:30,3.98,3.98,3.98,3.98,1810
STSA,17:30,5.81,5.81,5.81,5.81,1
ORC,17:30,5.14,5.14,5.14,5.14,10
RCON,17:30,3.35,3.35,3.35,3.35,13
TGB,17:30,1.75,1.75,1.75,1.75,1
JZXN,17:30,4.3501,4.3501,4.3501,4.3501,2499
SVAC,17:30,9.75,9.75,9.75,9.75,717
ACB,17:31,7.35,7.35,7.35,7.35,111
BTBT,17:31,7.94,7.96,7.94,7.96,732
OCGN,17:31,7.07,7.07,7.07,7.07,505
SOLO,17:31,3.67,3.7,3.67,3.67,1155
MRO,17:31,11.76,11.76,11.76,11.76,2
AMRX,17:31,4.95,4.95,4.95,4.95,2
BB,17:31,10.75,10.8,10.75,10.75,21
SOS,17:31,2.79,2.79,2.79,2.79,100
GGPI,17:31,9.89,9.89,9.89,9.89,1000
GOVX,17:31,5.07,5.07,5.07,5.07,115
IPA,17:31,7.36,7.36,7.36,7.36,500
MUDS,17:31,10.98,10.98,10.98,10.98,3
ALZN,17:31,5.37,5.38,5.37,5.38,906
ATOS,17:31,3.97,3.97,3.97,3.97,3
PRVB,17:31,6.19,6.19,6.19,6.19,1
NOK,17:31,5.82,5.84,5.82,5.82,204
UK,17:31,1.15,1.15,1.15,1.15,6
HLX,17:31,4.16,4.16,4.16,4.16,1
GE,17:31,13.19,13.19,13.175,13.19,78
FCEL,17:31,6.53,6.53,6.53,6.53,12
HUT,17:31,4.49,4.49,4.49,4.49,219
NRZ,17:31,9.54,9.54,9.54,9.54,5
BNGO,17:31,6.15,6.15,6.15,6.15,1
INSE,17:31,11.06,11.06,11.06,11.06,4
GPRO,17:31,10.29,10.29,10.21,10.21,2
FUSN,17:31,9.19,9.19,9.19,9.19,2
BCTX,17:31,4.93,4.93,4.93,4.93,3
ATIP,17:31,3.98,3.98,3.98,3.98,40
MITT,17:31,10.8,10.8,10.8,10.8,33
SESN,17:31,3.86,3.86,3.86,3.86,3
IMV,17:31,1.75,1.75,1.75,1.75,2
INTZ,17:31,5.06,5.06,5.06,5.06,1
CLNE,17:31,7.78,7.78,7.78,7.78,1
RVP,17:31,11.94,11.94,11.94,11.94,1
EKSO,17:31,4.87,4.87,4.87,4.87,3
GNPK,17:31,10.05,10.05,10.05,10.05,5
GOTU,17:31,3.49,3.51,3.49,3.5,860
ERIC,17:31,11.46,11.46,11.46,11.46,100
AHT,17:31,16.78,16.78,16.78,16.78,4
AGI,17:31,8.08,8.18,8.08,8.18,12
GEVO,17:31,6.26,6.26,6.26,6.26,1000
SGBX,17:31,4.36,4.36,4.36,4.36,1
CGRN,17:31,4.78,4.78,4.78,4.78,1
KLXE,17:31,6.44,6.44,6.44,6.44,1
MOSY,17:31,4.65,4.65,4.65,4.65,1
EDU,17:31,2.34,2.34,2.34,2.34,150
BCOV,17:31,11.72,11.72,11.72,11.72,500
EYEG,17:31,3.2,3.2,3.2,3.2,1
DVAX,17:31,9.53,9.53,9.53,9.53,1
ZIVO,17:31,3.55,3.69,3.55,3.69,2
CPSH,17:31,6.37,6.37,6.37,6.37,22
CLOV,17:31,8.3,8.3,8.29,8.3,289
OPK,17:31,3.885,3.885,3.88,3.88,2
RVPH,17:31,3.74,3.74,3.74,3.74,2
KNDI,17:31,5.36,5.36,5.36,5.36,100
LYG,17:31,2.54,2.54,2.54,2.54,100
ARDS,17:31,5.0,5.0,5.0,5.0,1
NEGG,17:31,20.04,20.04,20.04,20.04,1
NM,17:31,4.68,4.68,4.68,4.68,2
SIRI,17:31,6.53,6.53,6.53,6.53,801
HYLN,17:31,10.04,10.23,10.04,10.22,3319
KGC,17:31,6.26,6.26,6.26,6.26,25
NLY,17:31,8.41,8.41,8.41,8.41,400
RIG,17:31,3.66,3.67,3.66,3.67,150
RSLS,17:31,3.91,3.91,3.91,3.91,60
RLX,17:31,4.38,4.38,4.38,4.38,100
BBIG,17:31,3.27,3.27,3.27,3.27,1
WISH,17:31,9.94,9.95,9.94,9.95,105
PSEC,17:31,8.17,8.17,8.17,8.17,5
AEI,17:31,2.23,2.24,2.23,2.23,914
RIDE,17:31,6.6,6.61,6.6,6.61,25
OGI,17:31,2.68,2.68,2.67,2.67,9
ARLO,17:31,6.28,6.28,6.28,6.28,1
ORC,17:31,5.14,5.14,5.14,5.14,4
XYF,17:31,8.43,8.43,8.43,8.43,1
JZXN,17:31,4.3501,4.3501,4.3501,4.3501,2500
SVAC,17:31,9.75,9.75,9.75,9.75,550
BTBT,17:32,7.93,7.98,7.93,7.98,968
DB,17:32,12.46,12.46,12.46,12.46,1
OCGN,17:32,7.07,7.09,7.07,7.09,406
ACOR,17:32,3.83,3.84,3.83,3.84,35
UPC,17:32,2.44,2.44,2.44,2.44,4004
SOLO,17:32,3.66,3.66,3.65,3.65,3265
CHMA,17:32,4.13,4.13,4.13,4.13,5
BNED,17:32,8.08,8.08,8.08,8.08,5
MRO,17:32,11.76,11.76,11.745,11.745,15
VKTX,17:32,5.86,5.86,5.75,5.75,2
BB,17:32,10.75,10.79,10.75,10.75,49
SOS,17:32,2.78,2.78,2.78,2.78,2500
GOVX,17:32,5.07,5.07,5.07,5.07,20
ALZN,17:32,5.39,5.43,5.39,5.42,3324
UONE,17:32,6.87,6.87,6.87,6.87,2
ATOS,17:32,3.97,3.97,3.96,3.97,512
EGO,17:32,9.28,9.28,9.28,9.28,1
GNOG,17:32,11.85,11.85,11.85,11.85,5
NOK,17:32,5.84,5.84,5.82,5.82,4
IRCP,17:32,2.83,2.83,2.83,2.83,1
GE,17:32,13.19,13.19,13.16,13.19,446
OXSQ,17:32,4.79,4.79,4.79,4.79,3
GNW,17:32,3.32,3.32,3.32,3.32,1
BTCM,17:32,5.1,5.1,5.1,5.1,501
ISPC,17:32,5.72,5.72,5.72,5.72,12
NRZ,17:32,9.54,9.54,9.54,9.54,4
AQB,17:32,5.1,5.1,5.1,5.1,169
GPRO,17:32,10.29,10.3,10.29,10.3,42
NRXP,17:32,16.43,16.43,16.43,16.43,60
FUSN,17:32,9.18,9.18,9.18,9.18,207
CBAT,17:32,3.54,3.54,3.54,3.54,10
ADT,17:32,10.36,10.36,10.36,10.36,16
IEA,17:32,10.83,10.83,10.83,10.83,85
INTZ,17:32,4.96,5.04,4.96,5.04,24
CCXI,17:32,15.5,15.5,15.5,15.5,175
ASTS,17:32,11.08,11.08,11.08,11.08,1
COE,17:32,3.29,3.3,3.29,3.3,7000
RELL,17:32,8.0,8.0,8.0,8.0,3
PBPB,17:32,6.68,6.68,6.68,6.68,1
NCTY,17:32,11.6,11.6,11.6,11.6,200
GOTU,17:32,3.5,3.5,3.5,3.5,1951
ERIC,17:32,11.45,11.45,11.45,11.45,10
LOTZ,17:32,4.59,4.59,4.59,4.59,62
DHY,17:32,2.47,2.47,2.47,2.47,1
UWMC,17:32,7.62,7.62,7.62,7.62,172
SMED,17:32,9.97,9.97,9.97,9.97,20
OPHC,17:32,6.76,6.76,6.76,6.76,300
EDU,17:32,2.35,2.35,2.34,2.345,1901
RMCF,17:32,7.86,7.86,7.86,7.86,1
ALTO,17:32,5.39,5.39,5.39,5.39,5
OEG,17:32,3.64,3.65,3.64,3.65,500
BCOV,17:32,11.77,11.77,11.72,11.72,500
NGAC,17:32,9.9,9.9,9.9,9.9,195
EYEG,17:32,3.2,3.2,3.2,3.2,19
DMYI,17:32,9.96,10.0,9.96,10.0,409
CPSH,17:32,6.35,6.35,6.35,6.35,15
EXK,17:32,5.09,5.09,5.09,5.09,5
CLOV,17:32,8.29,8.3,8.29,8.3,104
RCRT,17:32,4.25,4.25,4.25,4.25,36
OPK,17:32,3.88,3.89,3.88,3.89,2
PSFE,17:32,10.66,10.66,10.66,10.66,1
KNDI,17:32,5.34,5.36,5.34,5.34,65
AGEN,17:32,5.165,5.165,5.165,5.165,1
SIRI,17:32,6.53,6.53,6.53,6.53,616
TPGY,17:32,12.5,12.5,12.5,12.5,25
HYLN,17:32,10.14,10.25,10.12,10.23,4808
JAKK,17:32,13.09,13.5,13.09,13.5,1576
NLY,17:32,8.41,8.41,8.41,8.41,10
RIG,17:32,3.67,3.67,3.66,3.66,5100
WRAP,17:32,6.5,6.5,6.5,6.5,10
OUST,17:32,9.4,9.4,9.4,9.4,5
WNW,17:32,5.35,5.35,5.35,5.35,8
RSLS,17:32,3.91,3.91,3.91,3.91,100
RLX,17:32,4.38,4.38,4.37,4.38,1781
APRE,17:32,4.5,4.5,4.5,4.5,1
PSEC,17:32,8.1505,8.19,8.15,8.19,310
WISH,17:32,9.94,9.94,9.94,9.94,30
RIDE,17:32,6.61,6.61,6.61,6.61,288
CND,17:32,10.19,10.19,10.19,10.19,1
IVAN,17:32,9.81,9.81,9.81,9.81,300
ORC,17:32,5.14,5.14,5.13,5.13,11
DTST,17:32,3.98,3.98,3.98,3.98,2
CURI,17:32,11.55,11.55,11.55,11.55,5
ORTX,17:33,2.955,2.955,2.955,2.955,1
RBBN,17:33,6.7,6.7,6.7,6.7,210
BTBT,17:33,8.0,8.0,7.96,7.96,1632
OCGN,17:33,7.09,7.09,7.07,7.09,1547
SLVO,17:33,5.75,5.75,5.75,5.75,5
ACOR,17:33,3.83,3.84,3.78,3.78,1312
SWN,17:33,5.1,5.1,5.1,5.1,175
SOLO,17:33,3.66,3.7,3.66,3.66,1016
MTP,17:33,1.92,1.92,1.92,1.92,1
VKTX,17:33,5.75,5.75,5.75,5.75,1
BB,17:33,10.79,10.79,10.75,10.75,2010
SOS,17:33,2.78,2.78,2.78,2.78,160
CAN,17:33,7.0,7.0,7.0,7.0,36
GOVX,17:33,5.07,5.07,5.07,5.07,200
VACQ,17:33,10.31,10.31,10.31,10.31,1
SNPR,17:33,9.95,9.95,9.95,9.95,100
IO,17:33,1.4,1.4,1.4,1.4,1
ALZN,17:33,5.43,5.43,5.38,5.4,967
ATOS,17:33,3.95,3.97,3.95,3.97,140
MFG,17:33,2.855,2.855,2.855,2.855,1
CRON,17:33,7.67,7.67,7.67,7.67,1
XXII,17:33,3.22,3.22,3.22,3.22,15
GE,17:33,13.19,13.19,13.17,13.175,47
ID,17:33,7.73,7.73,7.73,7.73,5
FCEL,17:33,6.53,6.53,6.51,6.51,205
AGTC,17:33,3.77,3.77,3.77,3.77,50
ACCO,17:33,8.74,8.74,8.74,8.74,1
VMD,17:33,6.95,6.95,6.95,6.95,7
CX,17:33,8.4,8.4,8.4,8.4,3
NRZ,17:33,9.54,9.54,9.54,9.54,5
BNGO,17:33,6.15,6.15,6.15,6.15,17
GPRO,17:33,10.29,10.29,10.29,10.29,3
ADT,17:33,10.36,10.36,10.36,10.36,1
IEA,17:33,10.85,10.99,10.83,10.98,1400
CLNE,17:33,7.74,7.74,7.7,7.7,26
COE,17:33,3.31,3.31,3.3,3.3,1858
ZNGA,17:33,10.24,10.24,10.235,10.235,2
FTCV,17:33,10.54,10.54,10.54,10.54,250
NCTY,17:33,11.6,11.6,11.6,11.6,504
ACHV,17:33,7.4,7.4,7.4,7.4,1
REML,17:33,6.99,6.99,6.99,6.99,1
AQST,17:33,3.51,3.51,3.51,3.51,200
OESX,17:33,5.08,5.08,5.08,5.08,1
NNDM,17:33,6.49,6.49,6.49,6.49,50
GOTU,17:33,3.5,3.52,3.5,3.52,3451
DHY,17:33,2.48,2.48,2.48,2.48,43
IMRA,17:33,6.11,6.12,6.11,6.12,400
GEVO,17:33,6.24,6.26,6.24,6.24,206
UBX,17:33,3.89,3.89,3.89,3.89,500
EDU,17:33,2.35,2.35,2.345,2.345,1336
SB,17:33,3.32,3.32,3.32,3.32,101
MDWD,17:33,3.9867,3.9867,3.9867,3.9867,60
BCOV,17:33,11.72,11.75,11.7,11.75,3387
INFN,17:33,9.7567,9.7567,9.7567,9.7567,300
DMYI,17:33,10.0,10.0,10.0,10.0,200
CLOV,17:33,8.3,8.3,8.3,8.3,16
OPK,17:33,3.88,3.88,3.88,3.88,9
CLNN,17:33,8.34,8.34,8.34,8.34,10
KNDI,17:33,5.36,5.36,5.36,5.36,15
ISIG,17:33,8.4,8.4,8.4,8.4,20
NEGG,17:33,20.0001,20.0001,20.0001,20.0001,200
HYLN,17:33,10.25,10.3,10.18,10.3,8669
NLY,17:33,8.41,8.41,8.41,8.41,14
RSLS,17:33,3.91,3.91,3.91,3.91,260
BBIG,17:33,3.26,3.26,3.26,3.26,83
WISH,17:33,9.95,9.95,9.94,9.95,478
PSEC,17:33,8.19,8.19,8.19,8.19,3
RIDE,17:33,6.61,6.61,6.61,6.61,100
AEI,17:33,2.24,2.24,2.24,2.24,200
IVAN,17:33,9.81,9.81,9.81,9.81,158
ARDX,17:33,1.68,1.68,1.68,1.68,150
OGI,17:33,2.68,2.68,2.68,2.68,200
ORC,17:33,5.13,5.13,5.07,5.1,9122
RCON,17:33,3.35,3.35,3.35,3.35,14
SEED,17:33,10.48,10.53,10.48,10.53,250
JZXN,17:33,4.35,4.36,4.35,4.35,300
NYMT,17:33,4.42,4.43,4.42,4.43,30
TELL,17:33,3.56,3.56,3.56,3.56,2
VFF,17:34,9.88,9.88,9.88,9.88,100
NEGG,17:34,20.01,20.07,20.0,20.07,4
BTBT,17:34,7.96,7.96,7.95,7.95,990
GOEV,17:34,8.35,8.35,8.29,8.29,28
IVR,17:34,3.43,3.44,3.43,3.44,501
NRZ,17:34,9.58,9.58,9.54,9.54,4
AUPH,17:34,14.14,14.14,14.14,14.14,3
AGEN,17:34,5.08,5.25,5.08,5.1,259
ACOR,17:34,3.78,3.78,3.78,3.78,16
KERN,17:34,3.69,3.69,3.69,3.69,100
BNGO,17:34,6.16,6.16,6.16,6.16,80
GEVO,17:34,6.25,6.25,6.25,6.25,220
HYLN,17:34,10.49,10.49,10.3,10.36,1693
JAKK,17:34,13.295,13.295,13.0,13.0,1253
UMC,17:34,9.45,9.45,9.45,9.45,1
GPRO,17:34,10.13,10.29,10.13,10.29,5
NLY,17:34,8.42,8.42,8.42,8.42,1
OSAT,17:34,7.03,7.03,7.03,7.03,4
NRXP,17:34,16.43,16.43,16.43,16.43,562
VKTX,17:34,5.75,5.75,5.75,5.75,1
EDU,17:34,2.35,2.35,2.35,2.35,3385
MRO,17:34,11.76,11.76,11.73,11.73,90
NNVC,17:34,4.48,4.48,4.48,4.48,7
BB,17:34,10.75,10.8,10.75,10.8,30
DOYU,17:34,4.2,4.2,4.2,4.2,600
KRBP,17:34,3.24,3.27,3.24,3.27,2
SOS,17:34,2.78,2.78,2.78,2.78,50
CLVS,17:34,5.0401,5.0401,5.0401,5.0401,1
CBAT,17:34,3.56,3.56,3.56,3.56,1000
IPA,17:34,7.37,7.37,7.37,7.37,5
TFFP,17:34,10.11,10.11,10.11,10.11,10
ATNF,17:34,7.05,7.05,7.05,7.05,3
WNW,17:34,5.35,5.35,5.35,5.35,10
IEA,17:34,10.99,11.0,10.97,10.98,9468
BCS,17:34,9.77,9.77,9.77,9.77,38
VACQ,17:34,10.54,10.54,10.54,10.54,100
CCXI,17:34,15.5,15.5,15.25,15.25,175
RSLS,17:34,3.9,3.91,3.9,3.91,25
CLNE,17:34,7.7,7.78,7.7,7.78,214
ATOS,17:34,3.97,3.97,3.97,3.97,211
ALZN,17:34,5.41,5.41,5.37,5.37,7851
INTZ,17:34,4.96,4.96,4.96,4.96,30
MGTA,17:34,7.21,7.21,7.21,7.21,5
VSTM,17:34,3.25,3.25,3.25,3.25,250
RLX,17:34,4.38,4.39,4.38,4.38,23650
COE,17:34,3.31,3.31,3.31,3.31,200
BCOV,17:34,11.7,11.7,11.7,11.7,342
INO,17:34,8.7,8.7,8.68,8.68,288
HOFV,17:34,2.98,2.98,2.98,2.98,50
TYHT,17:34,4.23,4.23,4.22,4.22,200
WISH,17:34,9.95,9.95,9.94,9.94,102
ELA,17:34,4.21,4.21,4.21,4.21,10
AEI,17:34,2.24,2.24,2.23,2.23,1361
NCTY,17:34,11.6,11.6,11.6,11.6,200
RTPY,17:34,9.93,9.93,9.92,9.92,17
NOK,17:34,5.84,5.84,5.82,5.84,397
ARDX,17:34,1.7,1.7,1.7,1.7,25
OGI,17:34,2.68,2.68,2.68,2.68,700
EYES,17:34,3.97,3.97,3.97,3.97,72
CPSH,17:34,6.41,6.41,6.39,6.41,110
GE,17:34,13.19,13.19,13.175,13.175,508
UAVS,17:34,4.07,4.07,4.07,4.07,16
DPW,17:34,2.45,2.45,2.45,2.45,1000
GRTS,17:34,7.5054,7.5054,7.5054,7.5054,37
CLOV,17:34,8.29,8.29,8.29,8.29,2
BCEL,17:34,8.4,8.4,8.4,8.4,25
DM,17:34,9.44,9.44,9.44,9.44,50
FRSX,17:34,3.54,3.54,3.54,3.54,10
FCEL,17:34,6.51,6.51,6.51,6.51,3
JZXN,17:34,4.3499,4.3499,4.33,4.33,250
LUMN,17:34,12.64,12.66,12.64,12.66,199
OPK,17:34,3.885,3.89,3.885,3.89,2
GOTU,17:34,3.52,3.52,3.52,3.52,300
AAOI,17:34,7.41,7.41,7.41,7.41,4
KNDI,17:34,5.26,5.26,5.26,5.26,20
HT,17:35,9.41,9.41,9.41,9.41,1
ACB,17:35,7.35,7.35,7.35,7.35,10
BTBT,17:35,7.99,8.02,7.99,8.02,1499
GOEV,17:35,8.28,8.29,8.28,8.29,45
IVR,17:35,3.4301,3.4301,3.43,3.43,400
OCGN,17:35,7.07,7.09,7.07,7.09,245
SLVO,17:35,5.75,5.75,5.75,5.75,1
UPC,17:35,2.45,2.45,2.45,2.45,114
HIL,17:35,2.35,2.35,2.35,2.35,1
SOLO,17:35,3.66,3.66,3.55,3.6,22797
SQBG,17:35,10.58,10.58,10.58,10.58,7
CODX,17:35,10.0,10.0,10.0,10.0,1
SRNE,17:35,8.58,8.58,8.58,8.58,1
VKTX,17:35,5.75,5.75,5.75,5.75,1
BB,17:35,10.79,10.79,10.79,10.79,47
BW,17:35,7.17,7.17,7.17,7.17,1
SOS,17:35,2.78,2.78,2.78,2.78,795
IPA,17:35,7.34,7.34,7.34,7.34,1000
GOVX,17:35,5.05,5.31,5.05,5.31,15839
ATOS,17:35,3.97,3.97,3.94,3.945,1028
ALZN,17:35,5.35,5.38,5.35,5.35,1663
GOED,17:35,3.06,3.06,3.06,3.06,1
TYHT,17:35,4.22,4.23,4.21,4.23,202
NOK,17:35,5.84,5.84,5.82,5.84,175
