symbol,date_time,open,high,low,close,volume
CENX,09:25,13.54,13.57,13.53,13.57,175
UAVS,09:25,3.84,3.84,3.84,3.84,1500
EYES,09:25,3.84,3.84,3.84,3.84,5
DTST,09:25,3.97,3.97,3.97,3.97,1
GOEV,09:25,8.14,8.14,8.12,8.13,100
SB,09:25,3.2,3.2,3.2,3.2,200
WDH,09:25,4.68,4.68,4.61,4.61,1002
FSM,09:25,4.52,4.52,4.52,4.52,194
BSBR,09:25,8.07,8.07,8.04,8.04,2200
MDWD,09:25,4.13,4.13,4.1,4.1,722
ARLP,09:25,7.8,7.81,7.8,7.81,53
ZNGA,09:25,10.18,10.2,10.16,10.2,1100
BBD,09:25,4.71,4.72,4.71,4.72,5200
FLDM,09:25,6.8,6.83,6.75,6.75,7226
UBX,09:25,3.8,3.8,3.79,3.79,89
AYTU,09:25,4.08,4.11,4.08,4.11,38
SESN,09:25,3.89,3.91,3.84,3.89,1609
EKSO,09:25,4.75,4.75,4.75,4.75,5
OSAT,09:25,6.4,6.4,6.36,6.38,765
UK,09:25,1.25,1.25,1.25,1.25,100
ATOS,09:25,3.88,3.9,3.82,3.84,3521
EGLX,09:25,4.87,4.9999,4.84,4.9999,1012
TEVA,09:25,8.8701,8.9,8.85,8.88,128783
EQOS,09:25,5.2,5.21,5.2,5.21,2286
GRAY,09:25,4.1,4.1,4.1,4.1,110
NYMT,09:25,4.4,4.4,4.4,4.4,5
FWP,09:25,14.89,14.89,14.87,14.87,295
BTBT,09:25,7.57,7.64,7.56,7.63,36524
EDU,09:25,2.34,2.35,2.33,2.35,112275
OEG,09:25,3.56,3.58,3.55,3.58,600
SPOK,09:25,8.6,8.6,8.51,8.51,2506
CLS,09:25,8.51,8.51,8.51,8.51,700
REI,09:25,2.57,2.57,2.57,2.57,2
NAT,09:25,2.63,2.63,2.63,2.63,4429
MRO,09:25,11.45,11.49,11.45,11.47,2502
DHY,09:25,2.48,2.5,2.48,2.5,11
IRCP,09:25,2.9,2.9,2.9,2.9,100
ZVO,09:25,2.5,2.5,2.5,2.5,240
ING,09:25,12.73,12.73,12.73,12.73,100
RMO,09:25,6.69,6.69,6.69,6.69,18
FCEL,09:25,6.34,6.37,6.32,6.37,2058
ALTU,09:25,9.77,9.77,9.77,9.77,1
SGMO,09:25,9.4,9.56,9.34,9.34,6105
FOLD,09:25,8.99,8.99,8.89,8.89,108
JZXN,09:25,4.1,4.11,4.09,4.09,362
CLOV,09:25,8.07,8.07,8.06,8.07,707
VSTM,09:25,3.23,3.23,3.23,3.23,3
SNPR,09:25,9.91,9.92,9.91,9.92,505
IVR,09:25,3.44,3.45,3.44,3.44,111
BB,09:25,10.04,10.06,10.04,10.04,901
GPRO,09:25,10.25,10.3,10.2,10.3,19452
VTNR,09:25,8.49,8.49,8.49,8.49,6
TELL,09:25,3.48,3.48,3.45,3.45,699
LXU,09:25,8.18,8.18,8.18,8.18,100
BHSE,09:25,9.84,9.84,9.84,9.84,100
CBAT,09:25,3.55,3.55,3.55,3.55,268
FRLN,09:25,4.86,4.86,4.85,4.85,100
GILT,09:25,9.64,9.65,9.62,9.62,1489
ARDS,09:25,5.09,5.15,5.08,5.15,325
UNIT,09:25,11.16,11.16,11.16,11.16,18
WIMI,09:25,3.89,3.89,3.89,3.89,68
BFI,09:25,11.3,11.3,11.3,11.3,1000
INO,09:25,8.34,8.34,8.34,8.34,181
UWMC,09:25,7.55,7.55,7.55,7.55,1099
VIEW,09:25,6.0901,6.0901,6.09,6.09,310
PFLT,09:25,13.01,13.01,13.0099,13.0099,81
KOPN,09:25,6.65,6.65,6.65,6.65,35
AQB,09:25,4.93,4.93,4.91,4.91,21
CCXI,09:25,14.62,14.7,14.62,14.7,245
HCAQ,09:25,9.83,9.87,9.83,9.86,121
MACQ,09:25,9.8,9.85,9.8,9.85,666
NGCA,09:25,9.84,9.84,9.84,9.84,12
GSKY,09:25,5.67,5.69,5.67,5.67,2055
SOS,09:25,2.78,2.78,2.77,2.77,139
EXPR,09:25,5.11,5.11,5.1,5.1,656
RADA,09:25,13.05,13.05,13.05,13.05,100
QIWI,09:25,10.19,10.19,10.19,10.19,28
QELL,09:25,9.94,9.94,9.89,9.89,2764
HUIZ,09:25,3.88,3.88,3.88,3.88,67
ANY,09:25,3.09,3.09,3.03,3.03,3422
MBT,09:25,8.59,8.59,8.59,8.59,750
WRN,09:25,1.81,1.81,1.81,1.81,100
AGTC,09:25,3.73,3.73,3.73,3.73,28
TAOP,09:25,3.44,3.59,3.43,3.47,4639
NOK,09:25,5.77,5.78,5.77,5.775,1307
HIMS,09:25,8.19,8.2,8.19,8.2,3000
NRZ,09:25,9.5233,9.5233,9.475,9.475,5
AUTL,09:25,5.34,5.34,5.34,5.34,1
TALK,09:25,6.07,6.07,6.07,6.07,100
ASX,09:25,8.16,8.16,8.16,8.16,800
NCTY,09:25,11.5,11.5,11.44,11.45,667
DBVT,09:25,5.51,5.51,5.51,5.51,14
IMMR,09:25,7.25,7.25,7.25,7.25,346
NNDM,09:25,6.17,6.17,6.16,6.17,57
CMRE,09:25,10.77,10.77,10.77,10.77,1
HL,09:25,6.47,6.47,6.47,6.47,58
RIDE,09:25,6.77,6.77,6.76,6.76,236
SCKT,09:25,6.77,6.77,6.77,6.77,2
GRSV,09:25,9.97,9.97,9.97,9.97,18
RAIL,09:25,5.4,5.44,5.4,5.44,1046
GOTU,09:25,3.07,3.09,3.07,3.09,2604
DOYU,09:26,3.9,3.9,3.9,3.9,800
CLNE,09:26,7.5081,7.51,7.5081,7.51,123
SMED,09:26,9.2,9.2,9.1,9.1,85
AEG,09:26,4.22,4.22,4.22,4.22,15
COE,09:26,2.95,3.0,2.93,3.0,1950
GNW,09:26,3.29,3.29,3.29,3.29,24
BITF,09:26,4.11,4.11,4.11,4.11,50
PSEC,09:26,8.2,8.2,8.2,8.2,5
BNGO,09:26,5.83,5.83,5.83,5.83,21
ARR,09:26,10.38,10.38,10.38,10.38,9
VOC,09:26,4.61,4.61,4.61,4.61,84
DPW,09:26,2.38,2.38,2.38,2.38,101
AGEN,09:26,5.06,5.06,5.06,5.06,3
NNVC,09:26,4.31,4.31,4.26,4.26,1234
RAAS,09:26,4.7,4.7,4.62,4.7,204
VKTX,09:26,5.65,5.79,5.65,5.72,87
DSAC,09:26,9.73,9.73,9.73,9.73,1
TPGY,09:26,12.13,12.13,12.11,12.11,600
HEXO,09:26,4.06,4.06,4.04,4.04,250
NRXP,09:26,17.36,17.49,17.3,17.35,1135
ROOT,09:26,7.5399,7.5399,7.5399,7.5399,10
LUMN,09:26,12.76,12.78,12.76,12.78,49
RLX,09:26,4.56,4.56,4.56,4.56,600
AMWL,09:26,11.08,11.08,11.08,11.08,2300
CANG,09:26,4.05,4.05,4.05,4.05,10
AEMD,09:26,4.88,4.88,4.78,4.78,104
INTZ,09:26,4.54,4.56,4.53,4.53,2723
PCG,09:26,9.06,9.06,9.06,9.06,1
UPH,09:26,6.15,6.15,6.15,6.15,126
OCGN,09:26,6.92,6.9201,6.92,6.92,2519
ARDX,09:26,1.61,1.62,1.61,1.61,1119
GMBL,09:26,9.16,9.16,9.16,9.16,4
FINV,09:26,6.99,6.99,6.97,6.97,43
CPG,09:26,3.4899,3.4899,3.48,3.48,1080
ERIC,09:26,11.43,11.43,11.43,11.43,100
ORC,09:26,5.12,5.12,5.12,5.12,222
COTY,09:26,8.75,8.75,8.75,8.75,100
EYEG,09:26,3.68,3.69,3.64,3.69,13820
INDI,09:26,8.35,8.35,8.33,8.33,1000
RSLS,09:26,3.66,3.66,3.66,3.66,5
ELP,09:26,5.79,5.8,5.79,5.8,850
NLY,09:26,8.49,8.49,8.485,8.4899,193
OGI,09:26,2.51,2.52,2.51,2.51,450
GFI,09:26,9.41,9.41,9.41,9.41,1000
RCON,09:26,3.25,3.27,3.23,3.24,1364
ITUB,09:26,5.83,5.84,5.83,5.84,5200
LOMA,09:26,7.85,7.85,7.85,7.85,100
BRN,09:26,2.28,2.28,2.28,2.28,300
HUT,09:26,4.76,4.76,4.76,4.76,1
FRSX,09:26,3.4,3.41,3.4,3.41,7
ORAN,09:26,11.42,11.42,11.42,11.42,1000
GOTU,09:26,3.07,3.16,3.06,3.16,33321
GOED,09:26,2.82,2.83,2.8,2.83,239
NEXA,09:26,8.29,8.3,8.29,8.3,300
SFE,09:26,7.8,7.8,7.8,7.8,5
AGC,09:26,10.79,10.79,10.77,10.79,14
APT,09:26,9.51,9.51,9.51,9.51,39
CAN,09:26,6.49,6.49,6.45,6.49,281
ME,09:26,8.28,8.28,8.28,8.28,510
WAFU,09:26,6.0,6.0,6.0,6.0,200
ATIP,09:26,3.9,3.92,3.89,3.92,317
ALZN,09:26,4.45,4.45,4.45,4.45,47
AEI,09:26,2.19,2.19,2.18,2.19,3775
GE,09:26,13.1,13.12,13.1,13.11,1482
GGB,09:26,5.97,5.97,5.97,5.97,500
MGI,09:26,11.44,11.44,11.44,11.44,18
CHPM,09:26,9.98,9.98,9.98,9.98,100000
ELYS,09:26,4.05,4.07,4.05,4.06,19
SID,09:26,9.16,9.16,9.16,9.16,200
BBIG,09:26,3.25,3.25,3.25,3.25,500
PSFE,09:26,10.36,10.36,10.36,10.36,204
BLCT,09:26,5.38,5.38,5.38,5.38,10
POWW,09:26,7.02,7.02,7.02,7.02,350
GOL,09:26,8.3,8.3,8.3,8.3,200
ORPH,09:26,4.87,4.87,4.87,4.87,55
BTCM,09:26,4.57,4.58,4.56,4.56,3417
IMV,09:26,1.79,1.79,1.78,1.78,102
LX,09:26,8.28,8.32,8.28,8.32,162
DNP,09:26,10.68,10.68,10.68,10.68,94
GEVO,09:26,5.92,5.92,5.92,5.92,4
VET,09:26,7.1,7.1,7.1,7.1,103
SIRI,09:26,6.615,6.64,6.61,6.62,5275
WSR,09:26,8.65,8.65,8.65,8.65,1
SBS,09:26,6.9,6.9,6.9,6.9,100
ACB,09:26,7.05,7.07,7.05,7.07,580
SRNE,09:26,8.03,8.03,8.03,8.03,100
PBR,09:26,10.94,10.94,10.94,10.94,1
REML,09:26,6.8,6.8,6.8,6.8,200
CIG,09:26,2.33,2.33,2.32,2.33,1400
VLDR,09:26,7.91,7.91,7.88,7.88,258
MFGP,09:26,5.53,5.53,5.53,5.53,400
WWR,09:26,3.8599,3.8599,3.8599,3.8599,50
MESO,09:26,7.0,7.0,7.0,7.0,2
RRD,09:26,6.05,6.05,6.05,6.05,250
EBR,09:26,8.31,8.31,8.31,8.31,200
YQ,09:26,1.28,1.28,1.28,1.28,100
WISH,09:26,9.49,9.5,9.48,9.5,10027
TWO,09:26,6.42,6.43,6.42,6.43,567
OPK,09:26,3.68,3.68,3.66,3.66,14
BLDE,09:26,7.85,7.85,7.85,7.85,26
UAVS,09:26,3.84,3.84,3.83,3.84,701
EYES,09:26,3.84,3.84,3.84,3.84,4
GOEV,09:26,8.14,8.15,8.14,8.15,398
WDH,09:26,4.68,4.68,4.68,4.68,103
FSM,09:26,4.52,4.52,4.52,4.52,15
BSBR,09:26,8.06,8.06,8.06,8.06,300
CMO,09:26,6.36,6.36,6.36,6.36,15
BBD,09:26,4.72,4.74,4.72,4.74,21800
ZNGA,09:26,10.16,10.18,10.16,10.18,101
FLDM,09:26,6.76,6.76,6.76,6.76,16
XIN,09:26,1.99,1.99,1.99,1.99,1000
UBX,09:26,3.79,3.79,3.79,3.79,12
AYTU,09:26,4.1,4.11,4.1,4.11,500
SESN,09:26,3.94,3.94,3.94,3.94,1
ACIC,09:26,9.86,9.86,9.86,9.86,133
HFRO,09:26,10.3,10.3,10.3,10.3,100
OSAT,09:26,6.36,6.39,6.3501,6.3501,1574
ATOS,09:26,3.86,3.87,3.83,3.86,365
TEVA,09:26,8.9,8.92,8.88,8.91,17170
NYMT,09:26,4.38,4.38,4.375,4.375,10
BTBT,09:26,7.63,7.63,7.6,7.6,14949
OEG,09:26,3.56,3.6,3.54,3.6,3110
EDU,09:26,2.35,2.35,2.34,2.35,123972
CLS,09:26,8.51,8.51,8.51,8.51,1000
NAT,09:26,2.61,2.61,2.61,2.61,118
SEED,09:26,9.4,9.4,9.4,9.4,25
ING,09:26,12.72,12.72,12.72,12.72,25
LOTZ,09:26,4.54,4.54,4.54,4.54,20
FCEL,09:26,6.37,6.38,6.3309,6.34,3589
LFC,09:26,8.48,8.48,8.48,8.48,900
JZXN,09:26,4.08,4.09,4.05,4.05,1430
CLOV,09:26,8.07,8.08,8.07,8.08,3718
BB,09:26,10.06,10.07,10.05,10.07,389
DM,09:26,9.18,9.18,9.18,9.18,1007
GPRO,09:26,10.26,10.3,10.19,10.2,10
TELL,09:26,3.45,3.47,3.45,3.47,5100
CBAT,09:26,3.5699,3.57,3.56,3.56,209
KVSB,09:26,10.53,10.53,10.53,10.53,40
MEDS,09:26,4.7,4.7,4.7,4.7,2
ARAY,09:26,4.05,4.05,4.05,4.05,1
CCXI,09:26,14.62,14.62,14.61,14.61,324
SOS,09:26,2.77,2.78,2.77,2.77,1189
IKT,09:26,2.21,2.21,2.21,2.21,1512
EXPR,09:26,5.1,5.1,5.1,5.1,746
ANY,09:26,3.05,3.06,3.02,3.02,7682
MBT,09:26,8.59,8.6,8.59,8.59,2610
TAOP,09:26,3.47,3.49,3.43,3.49,2025
NOK,09:26,5.77,5.77,5.77,5.77,4
SELB,09:26,3.5,3.5,3.47,3.47,916
NRZ,09:26,9.46,9.46,9.44,9.445,1019
ZH,09:26,9.7,9.7,9.7,9.7,5
GCI,09:26,5.63,5.63,5.63,5.63,100
NRGD,09:26,15.28,15.28,15.28,15.28,1
NCTY,09:26,11.44,11.44,11.4,11.4,384
NNDM,09:26,6.17,6.17,6.17,6.17,1035
CLVS,09:26,4.875,4.875,4.875,4.875,2
RIDE,09:26,6.77,6.81,6.75,6.81,820
SCKT,09:26,6.77,6.77,6.77,6.77,3
SOL,09:26,6.89,6.89,6.89,6.89,6
HL,09:26,6.47,6.47,6.46,6.46,10020
SLVO,09:26,5.66,5.66,5.66,5.66,131
DOYU,09:27,3.9,3.9,3.88,3.9,300
CLNE,09:27,7.52,7.52,7.44,7.48,187
QD,09:27,1.76,1.76,1.76,1.76,100
ICD,09:27,3.16,3.16,3.16,3.16,200
WVE,09:27,5.65,5.65,5.64,5.64,508
COE,09:27,3.0,3.0,3.0,3.0,10
BITF,09:27,4.12,4.12,4.08,4.08,2435
GNW,09:27,3.29,3.29,3.29,3.29,4
WMC,09:27,3.15,3.15,3.15,3.15,100
SPI,09:27,5.32,5.32,5.31,5.31,1426
PSEC,09:27,8.2,8.2,8.195,8.2,3
BNGO,09:27,5.83,5.84,5.83,5.83,1652
DPW,09:27,2.38,2.39,2.38,2.39,6411
AGEN,09:27,5.05,5.15,5.04,5.15,16
NNVC,09:27,4.28,4.36,4.25,4.35,6015
VKTX,09:27,5.65,5.65,5.65,5.65,1
HEXO,09:27,4.04,4.06,4.04,4.04,1500
APRE,09:27,4.23,4.24,4.23,4.23,227
NRXP,09:27,17.35,17.41,17.35,17.4,126
RLX,09:27,4.56,4.56,4.55,4.55,1250
LUMN,09:27,12.78,12.78,12.78,12.78,10
CTT,09:27,11.74,11.74,11.74,11.74,4
AMWL,09:27,11.07,11.08,11.05,11.0501,3697
CANG,09:27,4.03,4.05,4.03,4.05,1025
TRIL,09:27,6.86,6.86,6.86,6.86,15
SAN,09:27,3.64,3.64,3.64,3.64,20
GMBT,09:27,9.85,9.85,9.85,9.85,100
INTZ,09:27,4.53,4.55,4.5,4.52,18262
OIIM,09:27,6.5,6.5,6.5,6.5,1
SFL,09:27,7.02,7.03,7.02,7.03,1780
VNTR,09:27,3.27,3.27,3.27,3.27,40
SPAQ,09:27,9.86,9.86,9.86,9.86,814
UPH,09:27,6.15,6.15,6.15,6.15,10
VERU,09:27,6.84,6.84,6.84,6.84,2
OCGN,09:27,6.9201,6.93,6.89,6.89,7897
ARDX,09:27,1.62,1.62,1.62,1.62,1
FINV,09:27,6.97,6.97,6.97,6.97,6
NEGG,09:27,24.22,24.22,24.0,24.11,4932
ERIC,09:27,11.44,11.44,11.44,11.44,2457
CPG,09:27,3.43,3.43,3.43,3.43,200
DMYQ,09:27,9.94,9.94,9.94,9.94,31
COTY,09:27,8.73,8.76,8.73,8.76,508
EYEG,09:27,3.69,3.69,3.65,3.66,10636
INDI,09:27,8.33,8.33,8.33,8.33,5
RSLS,09:27,3.66,3.66,3.66,3.66,25
CRDF,09:27,5.44,5.45,5.44,5.45,530
ELP,09:27,5.8,5.8,5.8,5.8,100
GLDI,09:27,8.68,8.68,8.67,8.67,450
CRON,09:27,7.3,7.3,7.3,7.3,2
NLY,09:27,8.49,8.49,8.49,8.49,269
ALTO,09:27,5.1899,5.1899,5.1899,5.1899,300
CRIS,09:27,7.4,7.4,7.35,7.39,145
NNA,09:27,2.46,2.54,2.46,2.54,3
OGI,09:27,2.5,2.5,2.5,2.5,99
CHMI,09:27,9.23,9.23,9.23,9.23,15
OBCI,09:27,12.1,12.1,12.1,12.1,148
PCF,09:27,9.81,9.81,9.81,9.81,32
SXC,09:27,6.74,6.74,6.74,6.74,200
PEI,09:27,2.0,2.0,2.0,2.0,1
GFI,09:27,9.41,9.41,9.41,9.41,1900
SEAH,09:27,9.93,9.93,9.92,9.92,99
ITUB,09:27,5.84,5.84,5.84,5.84,1624
RCON,09:27,3.22,3.27,3.22,3.22,250
HUT,09:27,4.72,4.76,4.7,4.76,2649
YSG,09:27,6.31,6.31,6.31,6.31,1000
ATHA,09:27,10.05,10.05,10.05,10.05,3
FRSX,09:27,3.41,3.41,3.41,3.41,893
ORAN,09:27,11.41,11.41,11.41,11.41,1500
GOED,09:27,2.8,2.8,2.8,2.8,74
KALA,09:27,3.56,3.56,3.56,3.56,1200
APT,09:27,9.51,9.51,9.51,9.51,69
GNOG,09:27,11.15,11.15,11.15,11.15,200
CAN,09:27,6.45,6.5,6.45,6.5,4728
ME,09:27,8.28,8.28,8.28,8.28,2
LEXX,09:27,6.91,6.91,6.91,6.91,5
ATIP,09:27,3.9,3.92,3.9,3.92,294
AEI,09:27,2.19,2.21,2.18,2.21,19756
GE,09:27,13.1,13.12,13.1,13.1,3782
GGB,09:27,5.96,5.96,5.96,5.96,1050
ENG,09:27,2.45,2.45,2.45,2.45,530
SLS,09:27,8.4999,8.5,8.4999,8.5,2265
BBIG,09:27,3.26,3.26,3.25,3.26,578
PRTK,09:27,5.35,5.35,5.35,5.35,1
MYPS,09:27,5.88,5.88,5.88,5.88,2
ORPH,09:27,4.87,4.87,4.87,4.87,4030
APDN,09:27,5.29,5.29,5.29,5.29,1
BTCM,09:27,4.5601,4.59,4.56,4.59,4007
IMV,09:27,1.78,1.79,1.78,1.79,183
MNKD,09:27,4.29,4.29,4.29,4.29,17
IPOD,09:27,10.07,10.07,10.07,10.07,300
GEVO,09:27,5.89,5.92,5.89,5.92,243
AHT,09:27,16.9,16.91,16.87,16.91,376
VET,09:27,7.1,7.1,7.1,7.1,300
BTU,09:27,10.51,10.51,10.51,10.51,383
SIRI,09:27,6.61,6.64,6.6,6.63,2811
PAVM,09:27,6.07,6.07,6.07,6.07,534
DCRC,09:27,9.95,9.95,9.95,9.95,200
ASTS,09:27,11.1,11.11,11.1,11.11,1012
PACX,09:27,9.8,9.8,9.8,9.8,50
INN,09:27,9.23,9.23,9.23,9.23,200
SBS,09:27,6.89,6.91,6.89,6.91,1400
ACB,09:27,7.04,7.0699,7.0,7.05,5885
SRNE,09:27,8.04,8.04,8.04,8.04,260
LPL,09:27,9.86,9.86,9.86,9.86,300
EURN,09:27,8.73,8.73,8.72,8.72,235
PBR,09:27,10.94,10.94,10.94,10.94,6700
REML,09:27,6.8,6.8,6.8,6.8,400
CIG,09:27,2.32,2.32,2.32,2.32,1600
VLDR,09:27,7.87,7.87,7.87,7.87,1
LMNL,09:27,2.89,2.89,2.89,2.89,50
KLXE,09:27,6.11,6.11,6.11,6.11,10
MRSN,09:27,11.7,11.7,11.7,11.7,50
CPLP,09:27,11.78,11.78,11.78,11.78,17
ENDP,09:27,4.9399,4.9399,4.86,4.86,1450
RRD,09:27,6.05,6.05,6.05,6.05,200
YQ,09:27,1.28,1.3,1.28,1.3,3706
SDC,09:27,6.73,6.73,6.73,6.73,69
GGPI,09:27,9.93,9.93,9.93,9.93,500
ZYNE,09:27,4.54,4.55,4.54,4.55,232
WISH,09:27,9.5,9.51,9.43,9.46,26727
BCTX,09:27,4.65,4.65,4.65,4.65,1
HCIC,09:27,9.95,9.95,9.95,9.95,100
OPK,09:27,3.6601,3.6601,3.66,3.66,2054
KOS,09:27,2.21,2.21,2.21,2.21,1300
UAVS,09:27,3.84,3.84,3.84,3.84,15
EYES,09:27,3.84,3.84,3.84,3.84,37
CMO,09:27,6.34,6.34,6.31,6.31,5
BSBR,09:27,8.04,8.04,8.03,8.03,600
MDWD,09:27,4.03,4.06,4.01,4.06,73
UUUU,09:27,5.05,5.05,5.05,5.05,95
BBD,09:27,4.74,4.74,4.73,4.73,2650
ZNGA,09:27,10.18,10.19,10.175,10.175,54
HYLN,09:27,9.52,9.52,9.52,9.52,35
FUSE,09:27,9.92,9.92,9.92,9.92,10
XIN,09:27,2.0,2.0,2.0,2.0,25
LUNA,09:27,12.0,12.0,11.99,11.99,15
UBX,09:27,3.79,3.8,3.79,3.79,22
FIXX,09:27,6.3601,6.3601,6.3601,6.3601,2
JUPW,09:27,1.96,1.96,1.95,1.95,6
AYTU,09:27,4.1,4.1,4.1,4.1,25
SESN,09:27,3.84,3.9,3.84,3.84,7062
IAG,09:27,2.6,2.6,2.6,2.6,1000
OSAT,09:27,6.35,6.47,6.35,6.47,21
ATOS,09:27,3.9,3.9,3.87,3.87,79
TEVA,09:27,8.9,8.91,8.9,8.91,2323
EGLX,09:27,4.98,4.98,4.98,4.98,5
GRAY,09:27,4.1,4.1,4.1,4.1,22
FWP,09:27,14.83,14.83,14.52,14.52,35
BTBT,09:27,7.6,7.6,7.49,7.49,55167
EDU,09:27,2.3401,2.38,2.34,2.35,432580
SPOK,09:27,8.51,8.51,8.43,8.5,6502
SGMA,09:27,6.6,6.6,6.6,6.6,2
CLS,09:27,8.52,8.52,8.52,8.52,70
MRO,09:27,11.47,11.47,11.45,11.46,268
IRCP,09:27,2.9,2.91,2.9,2.91,360
ATNF,09:27,7.48,7.48,7.48,7.48,100
RMO,09:27,6.69,6.69,6.67,6.67,520
CCO,09:27,2.36,2.36,2.36,2.36,300
LOTZ,09:27,4.54,4.54,4.54,4.54,78
EXTR,09:27,9.85,10.11,9.75,9.75,467
FCEL,09:27,6.37,6.4,6.33,6.4,14411
SURF,09:27,5.86,5.86,5.86,5.86,101
LFC,09:27,8.5,8.55,8.5,8.55,396
DLPN,09:27,7.76,7.9,7.75,7.75,360
UMC,09:27,9.25,9.25,9.23,9.23,2000
JZXN,09:27,4.05,4.05,4.05,4.05,40
CLOV,09:27,8.08,8.08,8.05,8.07,4215
SNPR,09:27,9.91,9.91,9.91,9.91,50
BB,09:27,10.07,10.07,10.0419,10.05,965
GPRO,09:27,10.245,10.26,10.19,10.26,6
VTNR,09:27,8.47,8.47,8.47,8.47,272
TELL,09:27,3.48,3.48,3.47,3.47,1100
FRLN,09:27,4.85,4.85,4.82,4.82,24
ARDS,09:27,5.14,5.14,5.14,5.14,620
FTI,09:27,7.4,7.4,7.4,7.4,200
WIMI,09:27,3.89,3.89,3.86,3.86,68
MGTA,09:27,6.75,6.75,6.75,6.75,7
UWMC,09:27,7.55,7.55,7.55,7.55,173
ARAY,09:27,4.02,4.02,4.02,4.02,2
CCXI,09:27,14.61,14.61,14.61,14.61,197
KOPN,09:27,6.65,6.65,6.65,6.65,1
HCAQ,09:27,9.86,9.86,9.86,9.86,69
SOS,09:27,2.78,2.78,2.77,2.77,851
IMTE,09:27,3.83,3.83,3.83,3.83,17
MESA,09:27,9.09,9.09,9.09,9.09,25
WKEY,09:27,6.72,6.72,6.72,6.72,680
CDEV,09:27,5.33,5.33,5.33,5.33,125
ANY,09:27,3.02,3.02,3.02,3.02,411
TAOP,09:27,3.46,3.65,3.41,3.61,12407
AGTC,09:27,3.7,3.71,3.7,3.7,24
NOK,09:27,5.77,5.78,5.77,5.78,119
NRZ,09:27,9.47,9.47,9.47,9.47,2
ZH,09:27,9.71,9.71,9.71,9.71,23
GCI,09:27,5.63,5.63,5.63,5.63,600
XXII,09:27,3.11,3.11,3.11,3.11,25
NCTY,09:27,11.45,11.55,11.38,11.38,262
NNDM,09:27,6.17,6.17,6.16,6.16,288
CMRE,09:27,10.75,10.8,10.75,10.75,2509
ORTX,09:27,2.95,2.96,2.95,2.95,145
CLVS,09:27,4.9,4.9,4.9,4.9,7
NEXT,09:27,3.35,3.35,3.35,3.35,25
HL,09:27,6.46,6.46,6.46,6.46,10000
RIDE,09:27,6.8,6.8,6.8,6.8,17
ETON,09:27,5.5,5.5,5.5,5.5,10
XAIR,09:27,7.86,7.86,7.86,7.86,199
LOMA,09:27,7.85,7.85,7.85,7.85,199
GOTU,09:27,3.16,3.17,3.14,3.17,50610
SFT,09:28,8.41,8.41,8.41,8.41,18
ICLK,09:28,5.62,5.62,5.62,5.62,100
DOYU,09:28,3.9,3.9,3.9,3.9,200
CLNE,09:28,7.44,7.45,7.44,7.45,900
KERN,09:28,3.43,3.43,3.43,3.43,100
PSEC,09:28,8.18,8.2,8.18,8.2,67
ARR,09:28,10.35,10.35,10.35,10.35,49037
BNGO,09:28,5.84,5.84,5.84,5.84,2
ADN,09:28,8.09,8.09,8.09,8.09,36
JAN,09:28,6.94,6.94,6.94,6.94,5
DPW,09:28,2.39,2.39,2.39,2.39,3900
AGEN,09:28,5.05,5.05,5.03,5.03,3
NNVC,09:28,4.37,4.37,4.28,4.28,8533
SWN,09:28,4.99,5.0,4.99,4.99,32100
VKTX,09:28,5.66,5.66,5.66,5.66,18
BRFS,09:28,5.05,5.05,5.05,5.05,1000
HEXO,09:28,4.04,4.06,4.04,4.05,900
NRXP,09:28,17.38,17.5,17.34,17.38,3339
RLX,09:28,4.54,4.55,4.54,4.54,145
SRAC,09:28,10.05,10.05,10.05,10.05,5
CANG,09:28,4.03,4.03,4.03,4.03,600
SAN,09:28,3.64,3.64,3.64,3.64,2
KPLT,09:28,8.77,8.77,8.77,8.77,1
INTZ,09:28,4.5,4.51,4.47,4.48,13444
ITI,09:28,5.96,5.96,5.96,5.96,100
SPAQ,09:28,9.86,9.87,9.86,9.86,22903
OCGN,09:28,6.89,6.9,6.89,6.9,57
ARDX,09:28,1.62,1.63,1.62,1.63,229
NEGG,09:28,24.11,24.11,24.11,24.11,400
ERIC,09:28,11.43,11.43,11.43,11.43,500
CPG,09:28,3.4,3.4,3.4,3.4,120
KUKE,09:28,5.68,5.68,5.68,5.68,3
EYEG,09:28,3.68,3.7296,3.66,3.68,5410
CRDF,09:28,5.46,5.46,5.46,5.46,2
RSLS,09:28,3.66,3.67,3.64,3.67,1242
EGY,09:28,2.64,2.64,2.64,2.64,100
ELP,09:28,5.79,5.79,5.79,5.79,100
CRON,09:28,7.29,7.29,7.29,7.29,100
NLY,09:28,8.48,8.48,8.48,8.48,3214
FI,09:28,2.65,2.65,2.65,2.65,85
GFI,09:28,9.41,9.41,9.39,9.39,2603
ITUB,09:28,5.84,5.84,5.84,5.84,5606
CGEN,09:28,6.48,6.48,6.48,6.48,466
HUT,09:28,4.76,4.79,4.69,4.7,6752
ET,09:28,9.8,9.8,9.8,9.8,45
YSG,09:28,6.37,6.38,6.37,6.37,760
PDAC,09:28,10.31,10.31,10.31,10.31,1
ATHA,09:28,9.98,9.98,9.98,9.98,3
AM,09:28,9.75,9.75,9.75,9.75,10
IPA,09:28,7.92,7.92,7.91,7.91,115
IMMP,09:28,3.4,3.4,3.4,3.4,529
